station;long;lat;date;weekday;time;visibility;relative_humidity;precipitation;wind_speed;air_temp
83967;-51.17472221;-30.05361111;02/11/2019;5;00:00;1.0;0.88;0.0;2.0;20.6
83967;-51.17472221;-30.05361111;02/11/2019;5;12:00;1.0;0.64;0.0;1.5;27.3
83967;-51.17472221;-30.05361111;02/11/2019;5;18:00;1.0;0.57;0.0;0.7;32.7
83967;-51.17472221;-30.05361111;03/11/2019;6;00:00;1.0;0.94;1.1;0.7;23.5
83967;-51.17472221;-30.05361111;03/11/2019;6;12:00;1.0;0.74;1.5;2.1;22.0
83967;-51.17472221;-30.05361111;03/11/2019;6;18:00;1.0;0.68;0.0;1.8;22.6
83967;-51.17472221;-30.05361111;04/11/2019;0;00:00;1.0;0.79;0.0;1.6;19.1
83967;-51.17472221;-30.05361111;04/11/2019;0;12:00;1.0;0.82;0.1;1.1;20.7
83967;-51.17472221;-30.05361111;04/11/2019;0;18:00;0.16666666666666666;0.96;19.7;1.5;20.3
83967;-51.17472221;-30.05361111;05/11/2019;1;00:00;0.3333333333333333;0.98;7.7;1.1;20.9
83967;-51.17472221;-30.05361111;05/11/2019;1;12:00;1.0;0.92;11.1;2.5;21.1
83967;-51.17472221;-30.05361111;05/11/2019;1;18:00;1.0;0.63;0.0;3.3;24.5
83967;-51.17472221;-30.05361111;06/11/2019;2;00:00;1.0;0.86;0.0;1.3;19.1
83967;-51.17472221;-30.05361111;06/11/2019;2;12:00;1.0;0.56;0.1;2.5;21.6
83967;-51.17472221;-30.05361111;06/11/2019;2;18:00;1.0;0.53;0.0;3.3;25.4
83967;-51.17472221;-30.05361111;07/11/2019;3;00:00;1.0;0.74;0.0;3.3;18.8
83967;-51.17472221;-30.05361111;07/11/2019;3;12:00;0.16666666666666666;0.96;6.2;0.7;18.2
83967;-51.17472221;-30.05361111;07/11/2019;3;18:00;1.0;0.74;1.5;1.8;24.4
83967;-51.17472221;-30.05361111;08/11/2019;4;00:00;1.0;0.9;0.0;0.0;22.0
83967;-51.17472221;-30.05361111;08/11/2019;4;12:00;0.3333333333333333;0.83;0.0;1.1;22.7
83967;-51.17472221;-30.05361111;08/11/2019;4;18:00;1.0;0.6;0.0;2.8;27.9
83967;-51.17472221;-30.05361111;09/11/2019;5;00:00;1.0;0.85;0.0;3.0;21.6
83967;-51.17472221;-30.05361111;09/11/2019;5;12:00;1.0;0.7;0.0;1.8;25.9
83967;-51.17472221;-30.05361111;09/11/2019;5;18:00;1.0;0.72;0.0;2.6;26.6
83967;-51.17472221;-30.05361111;10/11/2019;6;00:00;1.0;0.85;0.0;2.5;22.5
83967;-51.17472221;-30.05361111;10/11/2019;6;12:00;0.8333333333333334;0.93;0.8;2.8;21.0
83967;-51.17472221;-30.05361111;10/11/2019;6;18:00;1.0;0.82;0.4;4.5;22.1
83967;-51.17472221;-30.05361111;11/11/2019;0;00:00;1.0;0.91;2.1;1.3;19.2
83967;-51.17472221;-30.05361111;11/11/2019;0;12:00;1.0;0.75;0.0;3.5;22.3
83967;-51.17472221;-30.05361111;11/11/2019;0;18:00;1.0;0.7;0.1;4.0;24.0
83967;-51.17472221;-30.05361111;12/11/2019;1;00:00;1.0;0.86;0.0;3.0;19.7
83967;-51.17472221;-30.05361111;12/11/2019;1;12:00;1.0;0.67;0.0;2.1;24.3
83967;-51.17472221;-30.05361111;12/11/2019;1;18:00;1.0;0.59;0.0;3.1;29.3
83967;-51.17472221;-30.05361111;13/11/2019;2;00:00;1.0;0.81;0.0;2.0;22.5
83967;-51.17472221;-30.05361111;13/11/2019;2;12:00;1.0;0.64;0.0;2.5;25.5
83967;-51.17472221;-30.05361111;13/11/2019;2;18:00;0.8333333333333334;0.49;0.0;1.6;30.3
83967;-51.17472221;-30.05361111;14/11/2019;3;00:00;0.8333333333333334;0.75;0.0;0.5;25.1
83967;-51.17472221;-30.05361111;14/11/2019;3;12:00;0.3333333333333333;0.96;14.0;1.6;20.6
83967;-51.17472221;-30.05361111;14/11/2019;3;18:00;1.0;0.61;0.2;2.5;28.8
83967;-51.17472221;-30.05361111;15/11/2019;4;00:00;1.0;0.91;8.8;2.3;21.8
83967;-51.17472221;-30.05361111;15/11/2019;4;12:00;1.0;0.67;0.0;2.3;22.2
83967;-51.17472221;-30.05361111;15/11/2019;4;18:00;1.0;0.55;0.0;3.3;24.6
83967;-51.17472221;-30.05361111;16/11/2019;5;00:00;1.0;0.85;0.0;1.3;18.8
83967;-51.17472221;-30.05361111;16/11/2019;5;12:00;1.0;0.62;0.0;1.6;22.6
83967;-51.17472221;-30.05361111;16/11/2019;5;18:00;1.0;0.54;0.0;3.3;26.2
83967;-51.17472221;-30.05361111;17/11/2019;6;00:00;1.0;0.74;0.0;1.5;19.4
83967;-51.17472221;-30.05361111;17/11/2019;6;12:00;1.0;0.64;0.0;1.5;22.0
83967;-51.17472221;-30.05361111;17/11/2019;6;18:00;1.0;0.37;0.0;3.3;30.0
83967;-51.17472221;-30.05361111;18/11/2019;0;00:00;1.0;0.68;0.0;3.3;20.6
83967;-51.17472221;-30.05361111;18/11/2019;0;12:00;1.0;0.49;0.0;1.8;24.5
83967;-51.17472221;-30.05361111;18/11/2019;0;18:00;1.0;0.39;0.0;2.5;31.8
83967;-51.17472221;-30.05361111;19/11/2019;1;00:00;1.0;0.75;0.0;2.0;22.2
83967;-51.17472221;-30.05361111;19/11/2019;1;12:00;1.0;0.59;0.0;1.0;25.1
83967;-51.17472221;-30.05361111;19/11/2019;1;18:00;1.0;0.51;0.0;2.6;23.2
83967;-51.17472221;-30.05361111;20/11/2019;2;00:00;1.0;0.83;0.0;2.5;22.5
83967;-51.17472221;-30.05361111;20/11/2019;2;12:00;1.0;0.62;0.0;1.3;26.8
83967;-51.17472221;-30.05361111;20/11/2019;2;18:00;1.0;0.49;0.0;2.3;33.6
83967;-51.17472221;-30.05361111;21/11/2019;3;00:00;1.0;0.81;0.0;3.6;23.6
83967;-51.17472221;-30.05361111;21/11/2019;3;12:00;1.0;0.66;0.0;1.0;27.3
83967;-51.17472221;-30.05361111;21/11/2019;3;18:00;0.8333333333333334;0.5;0.0;2.3;33.7
83967;-51.17472221;-30.05361111;22/11/2019;4;00:00;1.0;0.71;0.0;1.6;25.9
83967;-51.17472221;-30.05361111;22/11/2019;4;12:00;1.0;0.55;0.4;4.6;28.3
83967;-51.17472221;-30.05361111;22/11/2019;4;18:00;1.0;0.75;0.0;4.0;26.7
83967;-51.17472221;-30.05361111;23/11/2019;5;00:00;1.0;0.91;9.1;1.3;22.1
83967;-51.17472221;-30.05361111;23/11/2019;5;12:00;1.0;0.71;2.5;5.0;22.1
83967;-51.17472221;-30.05361111;23/11/2019;5;18:00;1.0;0.55;0.0;4.8;23.1
83967;-51.17472221;-30.05361111;24/11/2019;6;00:00;1.0;0.73;0.0;1.8;18.9
83967;-51.17472221;-30.05361111;24/11/2019;6;12:00;1.0;0.56;0.0;2.5;21.4
83967;-51.17472221;-30.05361111;24/11/2019;6;18:00;1.0;0.5;0.0;3.8;24.6
83967;-51.17472221;-30.05361111;25/11/2019;0;00:00;1.0;0.71;0.0;2.5;18.0
83967;-51.17472221;-30.05361111;25/11/2019;0;12:00;1.0;0.63;0.0;2.3;23.2
83967;-51.17472221;-30.05361111;25/11/2019;0;18:00;1.0;0.53;0.0;3.6;27.0
83967;-51.17472221;-30.05361111;26/11/2019;1;00:00;1.0;0.75;0.0;3.3;20.4
83967;-51.17472221;-30.05361111;26/11/2019;1;12:00;1.0;0.69;0.0;2.0;23.2
83967;-51.17472221;-30.05361111;26/11/2019;1;18:00;1.0;0.6;0.0;1.5;28.2
83967;-51.17472221;-30.05361111;27/11/2019;2;00:00;0.3333333333333333;0.87;0.5;1.1;22.2
83967;-51.17472221;-30.05361111;27/11/2019;2;12:00;0.8333333333333334;0.94;2.5;2.3;20.9
83967;-51.17472221;-30.05361111;27/11/2019;2;18:00;1.0;0.73;0.5;2.5;23.0
83967;-51.17472221;-30.05361111;28/11/2019;3;00:00;1.0;0.78;0.0;1.3;19.6
83967;-51.17472221;-30.05361111;28/11/2019;3;12:00;1.0;0.67;0.0;1.6;21.2
83967;-51.17472221;-30.05361111;28/11/2019;3;18:00;1.0;0.4;0.0;3.0;27.5
83967;-51.17472221;-30.05361111;29/11/2019;4;00:00;1.0;0.56;0.0;2.5;19.5
83967;-51.17472221;-30.05361111;29/11/2019;4;12:00;1.0;0.56;0.0;1.6;23.8
83967;-51.17472221;-30.05361111;29/11/2019;4;18:00;1.0;0.43;0.0;1.5;31.2
83967;-51.17472221;-30.05361111;30/11/2019;5;00:00;1.0;0.68;0.0;0.8;24.4
83967;-51.17472221;-30.05361111;30/11/2019;5;12:00;1.0;0.62;0.0;1.5;28.3
83967;-51.17472221;-30.05361111;30/11/2019;5;18:00;0.8333333333333334;0.58;0.0;1.4;32.1
83967;-51.17472221;-30.05361111;01/12/2019;6;00:00;1.0;0.67;0.0;2.6;27.9
83967;-51.17472221;-30.05361111;01/12/2019;6;12:00;0.8333333333333334;0.61;0.0;3.6;24.1
83967;-51.17472221;-30.05361111;01/12/2019;6;18:00;1.0;0.46;0.0;4.1;25.4
83967;-51.17472221;-30.05361111;02/12/2019;0;00:00;1.0;0.68;0.0;1.8;19.8
83967;-51.17472221;-30.05361111;02/12/2019;0;12:00;1.0;0.54;0.0;2.0;20.9
83967;-51.17472221;-30.05361111;02/12/2019;0;18:00;1.0;0.42;0.0;1.8;25.5
83967;-51.17472221;-30.05361111;03/12/2019;1;00:00;1.0;0.68;0.0;1.6;18.2
83967;-51.17472221;-30.05361111;03/12/2019;1;12:00;1.0;0.4;0.0;2.3;23.0
83967;-51.17472221;-30.05361111;03/12/2019;1;18:00;1.0;0.34;0.0;2.8;28.2
83967;-51.17472221;-30.05361111;04/12/2019;2;00:00;1.0;0.71;0.0;3.5;20.0
83967;-51.17472221;-30.05361111;04/12/2019;2;12:00;1.0;0.6;0.0;2.0;26.4
83967;-51.17472221;-30.05361111;04/12/2019;2;18:00;1.0;0.48;0.0;1.1;33.2
83967;-51.17472221;-30.05361111;05/12/2019;3;00:00;0.8333333333333334;0.95;6.7;1.8;22.6
83967;-51.17472221;-30.05361111;05/12/2019;3;12:00;1.0;0.69;0.0;2.0;23.7
83967;-51.17472221;-30.05361111;05/12/2019;3;18:00;1.0;0.59;0.0;3.3;26.9
83967;-51.17472221;-30.05361111;06/12/2019;4;00:00;1.0;0.72;0.0;1.6;20.0
83967;-51.17472221;-30.05361111;06/12/2019;4;12:00;1.0;0.65;0.0;1.8;22.2
83967;-51.17472221;-30.05361111;06/12/2019;4;18:00;1.0;0.39;0.0;3.0;28.4
83967;-51.17472221;-30.05361111;07/12/2019;5;00:00;1.0;0.52;0.0;0.7;24.5
83967;-51.17472221;-30.05361111;07/12/2019;5;12:00;1.0;0.59;0.0;0.7;23.0
83967;-51.17472221;-30.05361111;07/12/2019;5;18:00;1.0;0.38;0.0;1.5;28.8
83967;-51.17472221;-30.05361111;08/12/2019;6;00:00;1.0;0.74;0.0;3.3;20.8
83967;-51.17472221;-30.05361111;08/12/2019;6;12:00;1.0;0.58;0.0;1.8;24.6
83967;-51.17472221;-30.05361111;08/12/2019;6;18:00;1.0;0.38;0.0;2.1;32.1
83967;-51.17472221;-30.05361111;09/12/2019;0;00:00;1.0;0.74;0.0;3.0;22.3
83967;-51.17472221;-30.05361111;09/12/2019;0;12:00;1.0;0.65;0.0;1.8;26.4
83967;-51.17472221;-30.05361111;09/12/2019;0;18:00;1.0;0.37;0.0;1.8;33.8
83967;-51.17472221;-30.05361111;10/12/2019;1;00:00;1.0;0.65;0.0;1.3;25.8
83967;-51.17472221;-30.05361111;10/12/2019;1;12:00;1.0;0.54;0.0;1.1;27.2
83967;-51.17472221;-30.05361111;10/12/2019;1;18:00;1.0;0.34;0.0;3.3;34.8
83967;-51.17472221;-30.05361111;11/12/2019;2;00:00;1.0;0.58;0.0;2.3;25.4
83967;-51.17472221;-30.05361111;11/12/2019;2;12:00;1.0;0.56;0.0;1.0;27.8
83967;-51.17472221;-30.05361111;11/12/2019;2;18:00;1.0;0.4;0.0;3.1;35.4
83967;-51.17472221;-30.05361111;12/12/2019;3;00:00;1.0;0.72;0.0;2.6;26.0
83967;-51.17472221;-30.05361111;12/12/2019;3;12:00;1.0;0.59;0.0;2.5;29.2
83967;-51.17472221;-30.05361111;12/12/2019;3;18:00;1.0;0.51;0.0;3.3;32.4
83967;-51.17472221;-30.05361111;13/12/2019;4;00:00;1.0;0.57;0.0;1.8;28.2
83967;-51.17472221;-30.05361111;13/12/2019;4;12:00;1.0;0.63;0.0;2.6;20.4
83967;-51.17472221;-30.05361111;13/12/2019;4;18:00;1.0;0.49;0.0;2.5;26.2
83967;-51.17472221;-30.05361111;14/12/2019;5;00:00;1.0;0.6;0.0;3.6;19.0
83967;-51.17472221;-30.05361111;14/12/2019;5;12:00;1.0;0.61;0.0;2.5;24.3
83967;-51.17472221;-30.05361111;14/12/2019;5;18:00;1.0;0.5;0.0;3.0;30.3
83967;-51.17472221;-30.05361111;15/12/2019;6;00:00;1.0;0.78;0.0;1.6;24.5
83967;-51.17472221;-30.05361111;15/12/2019;6;12:00;1.0;0.63;0.0;1.6;28.2
83967;-51.17472221;-30.05361111;15/12/2019;6;18:00;0.8333333333333334;0.48;0.0;2.8;33.8
83967;-51.17472221;-30.05361111;16/12/2019;0;00:00;1.0;0.81;8.0;3.6;24.4
83967;-51.17472221;-30.05361111;16/12/2019;0;12:00;1.0;0.76;0.0;1.8;23.4
83967;-51.17472221;-30.05361111;16/12/2019;0;18:00;1.0;0.55;0.0;2.3;27.4
83967;-51.17472221;-30.05361111;17/12/2019;1;00:00;1.0;0.81;0.0;1.8;21.4
83967;-51.17472221;-30.05361111;17/12/2019;1;12:00;0.8333333333333334;0.72;0.1;2.1;24.5
83967;-51.17472221;-30.05361111;17/12/2019;1;18:00;1.0;0.51;0.0;3.3;28.1
83967;-51.17472221;-30.05361111;18/12/2019;2;00:00;1.0;0.7;0.0;2.8;21.5
83967;-51.17472221;-30.05361111;18/12/2019;2;12:00;1.0;0.62;0.0;3.0;24.1
83967;-51.17472221;-30.05361111;18/12/2019;2;18:00;1.0;0.48;0.0;3.8;28.1
83967;-51.17472221;-30.05361111;19/12/2019;3;00:00;1.0;0.72;0.0;3.3;21.5
83967;-51.17472221;-30.05361111;19/12/2019;3;12:00;1.0;0.57;0.0;2.1;25.4
83967;-51.17472221;-30.05361111;19/12/2019;3;18:00;1.0;0.45;0.0;2.5;32.2
83967;-51.17472221;-30.05361111;20/12/2019;4;00:00;1.0;0.76;0.0;3.0;23.2
83967;-51.17472221;-30.05361111;20/12/2019;4;12:00;1.0;0.52;0.0;2.0;28.4
83967;-51.17472221;-30.05361111;20/12/2019;4;18:00;1.0;0.45;0.0;1.8;35.6
83967;-51.17472221;-30.05361111;21/12/2019;5;00:00;1.0;0.74;4.0;2.3;26.4
83967;-51.17472221;-30.05361111;21/12/2019;5;12:00;1.0;0.83;0.3;3.3;24.9
83967;-51.17472221;-30.05361111;21/12/2019;5;18:00;1.0;0.56;0.0;4.3;29.7
83967;-51.17472221;-30.05361111;22/12/2019;6;00:00;1.0;0.66;0.0;2.5;24.2
83967;-51.17472221;-30.05361111;22/12/2019;6;12:00;1.0;0.6;0.0;2.8;21.1
83967;-51.17472221;-30.05361111;22/12/2019;6;18:00;1.0;0.39;0.0;3.1;25.9
83967;-51.17472221;-30.05361111;23/12/2019;0;00:00;1.0;0.57;0.0;2.0;22.1
83967;-51.17472221;-30.05361111;23/12/2019;0;12:00;1.0;0.64;0.0;2.3;21.9
83967;-51.17472221;-30.05361111;23/12/2019;0;18:00;1.0;0.35;0.0;2.5;29.1
83967;-51.17472221;-30.05361111;24/12/2019;1;00:00;1.0;0.54;0.0;2.5;22.7
83967;-51.17472221;-30.05361111;24/12/2019;1;12:00;1.0;0.54;0.0;1.1;24.7
83967;-51.17472221;-30.05361111;24/12/2019;1;18:00;1.0;0.32;0.0;1.5;34.1
83967;-51.17472221;-30.05361111;25/12/2019;2;00:00;1.0;0.65;0.0;3.1;24.1
83967;-51.17472221;-30.05361111;25/12/2019;2;12:00;0.8333333333333334;0.57;0.0;2.5;28.1
83967;-51.17472221;-30.05361111;25/12/2019;2;18:00;1.0;0.29;0.0;1.8;36.3
83967;-51.17472221;-30.05361111;26/12/2019;3;00:00;1.0;0.55;0.0;2.6;29.1
83967;-51.17472221;-30.05361111;26/12/2019;3;12:00;1.0;0.58;0.0;1.3;30.8
83967;-51.17472221;-30.05361111;26/12/2019;3;18:00;1.0;0.49;0.0;3.1;35.4
83967;-51.17472221;-30.05361111;27/12/2019;4;00:00;1.0;0.73;0.0;3.0;26.8
83967;-51.17472221;-30.05361111;27/12/2019;4;12:00;1.0;0.65;0.0;1.5;29.2
83967;-51.17472221;-30.05361111;27/12/2019;4;18:00;1.0;0.4;0.0;2.8;37.8
83967;-51.17472221;-30.05361111;28/12/2019;5;00:00;1.0;0.75;0.0;3.8;25.6
83967;-51.17472221;-30.05361111;28/12/2019;5;12:00;1.0;0.61;0.0;1.8;28.8
83967;-51.17472221;-30.05361111;28/12/2019;5;18:00;1.0;0.32;0.0;2.0;38.6
83967;-51.17472221;-30.05361111;29/12/2019;6;00:00;1.0;0.7;0.0;2.5;28.3
83967;-51.17472221;-30.05361111;29/12/2019;6;12:00;1.0;0.74;0.0;1.8;28.2
83967;-51.17472221;-30.05361111;29/12/2019;6;18:00;1.0;0.32;0.0;2.6;37.3
83967;-51.17472221;-30.05361111;30/12/2019;0;00:00;1.0;0.35;0.0;2.5;29.2
83967;-51.17472221;-30.05361111;30/12/2019;0;12:00;0.3333333333333333;0.72;0.0;1.6;28.7
83967;-51.17472221;-30.05361111;30/12/2019;0;18:00;1.0;0.43;0.0;3.0;34.3
83967;-51.17472221;-30.05361111;31/12/2019;1;00:00;0.3333333333333333;0.78;0.0;2.0;27.3
83967;-51.17472221;-30.05361111;31/12/2019;1;12:00;1.0;0.65;0.0;1.5;29.7
83967;-51.17472221;-30.05361111;31/12/2019;1;18:00;0.8333333333333334;0.34;0.0;1.5;38.6
83967;-51.17472221;-30.05361111;01/01/2020;2;00:00;1.0;0.88;1.2;2.3;25.3
83967;-51.17472221;-30.05361111;01/01/2020;2;12:00;1.0;0.7;0.1;2.1;29.0
83967;-51.17472221;-30.05361111;01/01/2020;2;18:00;1.0;0.59;0.0;3.3;31.8
83967;-51.17472221;-30.05361111;02/01/2020;3;00:00;1.0;0.81;0.2;2.6;24.6
83967;-51.17472221;-30.05361111;02/01/2020;3;12:00;1.0;0.74;0.5;3.5;24.8
83967;-51.17472221;-30.05361111;02/01/2020;3;18:00;1.0;0.67;0.5;5.0;26.4
83967;-51.17472221;-30.05361111;03/01/2020;4;00:00;1.0;0.76;0.0;3.5;22.6
83967;-51.17472221;-30.05361111;03/01/2020;4;12:00;1.0;0.65;0.3;3.8;25.0
83967;-51.17472221;-30.05361111;03/01/2020;4;18:00;1.0;0.57;0.1;4.0;27.0
83967;-51.17472221;-30.05361111;04/01/2020;5;00:00;1.0;0.81;0.0;3.6;22.0
83967;-51.17472221;-30.05361111;04/01/2020;5;12:00;1.0;0.7;0.0;3.8;24.6
83967;-51.17472221;-30.05361111;04/01/2020;5;18:00;1.0;0.56;0.1;4.8;28.3
83967;-51.17472221;-30.05361111;05/01/2020;6;00:00;1.0;0.8;0.0;1.6;22.6
83967;-51.17472221;-30.05361111;05/01/2020;6;12:00;1.0;0.64;0.0;1.5;26.8
83967;-51.17472221;-30.05361111;05/01/2020;6;18:00;1.0;0.46;0.0;2.3;32.6
83967;-51.17472221;-30.05361111;06/01/2020;0;00:00;1.0;0.75;0.0;3.1;24.8
83967;-51.17472221;-30.05361111;06/01/2020;0;12:00;1.0;0.54;0.0;3.3;29.0
83967;-51.17472221;-30.05361111;06/01/2020;0;18:00;1.0;0.44;0.0;4.3;31.8
83967;-51.17472221;-30.05361111;07/01/2020;1;00:00;1.0;0.73;0.1;2.8;27.8
83967;-51.17472221;-30.05361111;07/01/2020;1;12:00;1.0;0.75;0.0;1.8;26.5
83967;-51.17472221;-30.05361111;07/01/2020;1;18:00;1.0;0.58;0.0;2.5;31.6
83967;-51.17472221;-30.05361111;08/01/2020;2;00:00;1.0;0.68;0.0;2.8;24.8
83967;-51.17472221;-30.05361111;08/01/2020;2;12:00;1.0;0.6;0.0;2.3;26.8
83967;-51.17472221;-30.05361111;08/01/2020;2;18:00;1.0;0.49;0.0;3.3;31.2
83967;-51.17472221;-30.05361111;09/01/2020;3;00:00;1.0;0.71;0.0;1.8;24.4
83967;-51.17472221;-30.05361111;09/01/2020;3;12:00;1.0;0.61;0.0;1.3;29.6
83967;-51.17472221;-30.05361111;09/01/2020;3;18:00;1.0;0.38;0.0;1.6;37.6
83967;-51.17472221;-30.05361111;10/01/2020;4;00:00;1.0;0.81;0.6;0.8;27.8
83967;-51.17472221;-30.05361111;10/01/2020;4;12:00;1.0;0.62;0.0;2.8;30.6
83967;-51.17472221;-30.05361111;10/01/2020;4;18:00;1.0;0.51;0.0;3.0;35.0
83967;-51.17472221;-30.05361111;11/01/2020;5;00:00;0.8333333333333334;0.97;16.6;0.8;22.8
83967;-51.17472221;-30.05361111;11/01/2020;5;12:00;1.0;0.82;0.7;1.5;26.6
83967;-51.17472221;-30.05361111;11/01/2020;5;18:00;1.0;0.59;3.2;1.6;31.3
83967;-51.17472221;-30.05361111;12/01/2020;6;00:00;1.0;0.85;0.0;1.8;26.1
83967;-51.17472221;-30.05361111;12/01/2020;6;12:00;1.0;0.7;0.0;0.0;27.8
83967;-51.17472221;-30.05361111;12/01/2020;6;18:00;1.0;0.43;0.0;2.5;32.5
83967;-51.17472221;-30.05361111;13/01/2020;0;00:00;1.0;0.59;0.0;2.3;26.2
83967;-51.17472221;-30.05361111;13/01/2020;0;12:00;1.0;0.7;0.0;2.0;27.2
83967;-51.17472221;-30.05361111;13/01/2020;0;18:00;1.0;0.53;0.0;4.0;30.8
83967;-51.17472221;-30.05361111;14/01/2020;1;00:00;1.0;0.75;0.0;2.8;22.6
83967;-51.17472221;-30.05361111;14/01/2020;1;12:00;1.0;0.61;0.0;1.5;27.6
83967;-51.17472221;-30.05361111;14/01/2020;1;18:00;1.0;0.48;0.0;2.1;35.0
83967;-51.17472221;-30.05361111;15/01/2020;2;00:00;1.0;0.78;0.0;2.6;26.0
83967;-51.17472221;-30.05361111;15/01/2020;2;12:00;1.0;0.55;0.0;4.1;30.2
83967;-51.17472221;-30.05361111;15/01/2020;2;18:00;1.0;0.51;0.0;3.8;33.4
83967;-51.17472221;-30.05361111;16/01/2020;3;00:00;1.0;0.93;10.4;3.0;24.6
83967;-51.17472221;-30.05361111;16/01/2020;3;12:00;1.0;0.8;7.4;4.5;22.6
83967;-51.17472221;-30.05361111;16/01/2020;3;18:00;1.0;0.45;0.0;3.5;24.5
83967;-51.17472221;-30.05361111;17/01/2020;4;00:00;1.0;0.66;0.0;1.0;20.3
83967;-51.17472221;-30.05361111;17/01/2020;4;12:00;1.0;0.64;0.0;1.0;21.4
83967;-51.17472221;-30.05361111;17/01/2020;4;18:00;1.0;0.46;0.0;2.5;26.8
83967;-51.17472221;-30.05361111;18/01/2020;5;00:00;1.0;0.69;0.0;1.6;20.8
83967;-51.17472221;-30.05361111;18/01/2020;5;12:00;1.0;0.62;0.0;2.0;23.4
83967;-51.17472221;-30.05361111;18/01/2020;5;18:00;1.0;0.48;0.0;1.8;30.6
83967;-51.17472221;-30.05361111;19/01/2020;6;00:00;1.0;0.77;0.0;2.3;23.0
83967;-51.17472221;-30.05361111;19/01/2020;6;12:00;1.0;0.67;0.0;1.0;25.2
83967;-51.17472221;-30.05361111;19/01/2020;6;18:00;1.0;0.53;0.0;1.1;33.8
83967;-51.17472221;-30.05361111;20/01/2020;0;00:00;1.0;0.74;0.0;2.0;25.5
83967;-51.17472221;-30.05361111;20/01/2020;0;12:00;1.0;0.63;0.0;2.5;27.6
83967;-51.17472221;-30.05361111;20/01/2020;0;18:00;1.0;0.51;0.0;2.1;35.2
83967;-51.17472221;-30.05361111;21/01/2020;1;00:00;1.0;0.78;0.0;2.5;26.4
83967;-51.17472221;-30.05361111;21/01/2020;1;12:00;0.8333333333333334;0.78;0.0;1.8;27.2
83967;-51.17472221;-30.05361111;21/01/2020;1;18:00;1.0;0.62;0.0;2.6;30.4
83967;-51.17472221;-30.05361111;22/01/2020;2;00:00;1.0;0.93;5.9;1.8;22.2
83967;-51.17472221;-30.05361111;22/01/2020;2;12:00;1.0;0.86;0.4;2.3;23.6
83967;-51.17472221;-30.05361111;22/01/2020;2;18:00;1.0;0.54;0.0;3.5;28.8
83967;-51.17472221;-30.05361111;23/01/2020;3;00:00;1.0;0.8;0.0;3.1;22.6
83967;-51.17472221;-30.05361111;23/01/2020;3;12:00;1.0;0.67;0.0;3.6;24.7
83967;-51.17472221;-30.05361111;23/01/2020;3;18:00;1.0;0.7;1.4;3.6;26.0
83967;-51.17472221;-30.05361111;24/01/2020;4;00:00;1.0;0.8;0.0;3.0;22.6
83967;-51.17472221;-30.05361111;24/01/2020;4;12:00;1.0;0.67;0.0;3.6;25.4
83967;-51.17472221;-30.05361111;24/01/2020;4;18:00;1.0;0.57;0.0;4.0;29.4
83967;-51.17472221;-30.05361111;25/01/2020;5;00:00;1.0;0.78;0.0;1.8;23.4
83967;-51.17472221;-30.05361111;25/01/2020;5;12:00;1.0;0.77;0.0;2.0;23.0
83967;-51.17472221;-30.05361111;25/01/2020;5;18:00;1.0;0.41;0.0;2.5;31.2
83967;-51.17472221;-30.05361111;26/01/2020;6;00:00;1.0;0.55;0.0;1.1;27.4
83967;-51.17472221;-30.05361111;26/01/2020;6;12:00;1.0;0.67;0.0;1.1;27.8
83967;-51.17472221;-30.05361111;26/01/2020;6;18:00;1.0;0.44;0.0;2.5;34.0
83967;-51.17472221;-30.05361111;27/01/2020;0;00:00;1.0;0.75;0.0;1.5;27.0
83967;-51.17472221;-30.05361111;27/01/2020;0;12:00;1.0;0.75;0.0;2.1;26.0
83967;-51.17472221;-30.05361111;27/01/2020;0;18:00;0.8333333333333334;0.93;13.0;2.0;24.6
83967;-51.17472221;-30.05361111;28/01/2020;1;00:00;1.0;0.8;1.8;1.8;24.4
83967;-51.17472221;-30.05361111;28/01/2020;1;12:00;1.0;0.75;0.0;2.6;25.1
83967;-51.17472221;-30.05361111;28/01/2020;1;18:00;1.0;0.57;0.0;3.3;29.6
83967;-51.17472221;-30.05361111;29/01/2020;2;00:00;1.0;0.8;0.0;2.5;23.9
83967;-51.17472221;-30.05361111;29/01/2020;2;12:00;1.0;0.77;0.0;0.3;24.8
83967;-51.17472221;-30.05361111;29/01/2020;2;18:00;1.0;0.85;2.0;1.8;24.6
83967;-51.17472221;-30.05361111;30/01/2020;3;00:00;1.0;0.82;0.0;1.3;24.8
83967;-51.17472221;-30.05361111;30/01/2020;3;12:00;1.0;0.74;0.0;2.0;26.6
83967;-51.17472221;-30.05361111;30/01/2020;3;18:00;1.0;0.71;1.8;3.0;27.8
83967;-51.17472221;-30.05361111;31/01/2020;4;00:00;1.0;0.87;0.6;0.5;25.4
83967;-51.17472221;-30.05361111;31/01/2020;4;12:00;1.0;0.86;3.9;1.3;24.7
83967;-51.17472221;-30.05361111;31/01/2020;4;18:00;1.0;0.68;0.0;2.5;28.8
83967;-51.17472221;-30.05361111;01/02/2020;5;00:00;1.6166666666666667;0.88;2.2;1.54332;23.1
83967;-51.17472221;-30.05361111;01/02/2020;5;12:00;1.0;0.72;0.0;1.3;25.9
83967;-51.17472221;-30.05361111;01/02/2020;5;18:00;1.0;0.61;0.0;3.1;29.9
